bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,41d959b1-3408-4ce2-9fa7-3603d89d64c3,1626969714708,13.6421479,52.4610161,4.221959,-1.0868386,-3.1326659,-0.34464073,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,6b99f01d-734c-45c0-b816-52c960183931,1626969714774,13.6421479,52.4610161,4.221959,1.1022443,-5.0699267,-3.8034768,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,10cecac5-9406-4bc1-85e8-0703416e60e5,1626969714841,13.6421479,52.4610161,4.221959,-3.533587,-1.6903889,3.6591492,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,b7490ee0-68d8-4931-a64d-d366af9d328d,1626969714908,13.6421479,52.4610161,4.221959,-2.7155051,0.24997425,5.49395,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,18891241-94a5-42c7-80ae-94d5743ccb4c,1626969714974,13.6421479,52.4610161,4.221959,1.4809535,-7.957884,5.5141954,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,4c39980f-e9ab-49b6-985a-3ea138083764,1626969715041,13.6421479,52.4610161,4.221959,0.2958274,0.3978386,2.4716682,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,824a7ba3-1d80-428b-ab79-ffe953f41fbf,1626969715107,13.6421479,52.4610161,4.221959,-1.8729619,-3.1626203,-1.1274428,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,1a8d538b-7294-4daf-aff6-b82150113c50,1626969715174,13.6421,52.4610224,5.13908,-3.033337,-4.133741,-0.4306898,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,dc6475ff-a713-430d-bb4c-95c667e30daa,1626969715240,13.6421,52.4610224,5.13908,-1.1687586,-1.1360834,2.8521833,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,648e1ac6-47b7-45f7-bd50-21287ef3b9e7,1626969715291,13.6421,52.4610224,5.13908,-1.8908229,-3.4573069,-1.1760807,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,791871d7-2eaa-4698-9a80-90bb97ac73ff,1626969715358,13.6421,52.4610224,5.13908,-2.0961874,-1.7719399,2.3179235,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,641895dd-9525-492c-862d-c025d259c338,1626969715424,13.6421,52.4610224,5.13908,-0.031279445,1.2392342,-1.8594646,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,12a957b6-c850-42eb-9813-fc79dd0e7a05,1626969715490,13.6421,52.4610224,5.13908,0.4092927,2.0827227,-2.0686865,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,69f00a18-ac50-4c29-b6c5-d259339aeaa0,1626969715558,13.6421,52.4610224,5.13908,2.0725532,-1.6897315,3.2072763,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,5041b265-05f0-4ca7-80a5-29c8637846af,1626969715624,13.6421,52.4610224,5.13908,0.93925136,-3.537838,1.4060898,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,fc78b5af-5097-4d8c-a07b-f184e5dda848,1626969715690,13.6421,52.4610224,5.13908,-0.10618298,-4.8176193,-0.21431828,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,55bd8fe8-80b9-4cb4-a175-c52c3b58a191,1626969715757,13.6421,52.4610224,5.13908,-1.027863,4.347775,2.4214964,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,60571a83-9a2e-4b89-9b48-4220cbd6e549,1626969715824,13.6421,52.4610224,5.13908,1.7102296,-8.519652,-0.5893636,on bike mount,road bicycle,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,ff19231a-0ff3-4272-839e-38fc8b75602b,1626969715890,13.6421,52.4610224,5.13908,3.5486221,-7.946109,-4.02989,on bike mount,road bicycle,gravel,intermediate
